run_id,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level,Model,mode,amas_score,maes_score,mseaq_anx,mseaq_se,total_correct,n_observations,confidence,accuracy,confidence_scaled,delta_confidence,math_lover_flg,math_hater_flg
314f6e7370,30,man,homosexual,Rome,employed part-time,master's degree,married,1,immigrant,Atheist,PhD,vocational diploma,"classical music, birdwatching, painting, videogames, football (calcio)","economics, history","computer science, literature",19,low,27,low,51,moderate,54,moderate,62,moderate,Qwen3 4B (Uncensored),human,24,31,48,30,11,18,4.777777777777778,0.6111111111111112,0.8999999999999999,-0.2888888888888887,False,False
c48dd0f313,28,man,homosexual,Bari,employed full-time,bachelor's degree,in a relationship,0,immigrant,Islam,no formal education,vocational diploma,"knitting, volunteering, baking","history, economics","biology, maths",38,moderate,88,high,28,low,5,low,17,low,Qwen3 4B (Uncensored),human,24,26,47,30,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,False,True
9829ddde0e,19,woman,heterosexual,Bologna,employed part-time,bachelor's degree,in a relationship,0,immigrant,Hinduism,upper secondary,bachelor's degree,"photography, yoga, football (calcio), cooking","maths, art","computer science, philosophy",16,low,32,low,80,high,91,high,89,high,Qwen3 4B (Uncensored),human,22,31,51,32,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,True,False
fca03a3382,24,woman,heterosexual,Kansas City,unemployed,upper secondary,single,1,native-born American,Buddhism,no formal education,vocational diploma,"knitting, photography, baking, volunteering","art, economics","physics, maths",41,moderate,77,high,15,low,34,moderate,79,high,Qwen3 4B (Uncensored),human,30,24,49,29,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,False,True
786434e718,21,transgender,heterosexual,Rome,employed part-time,bachelor's degree,single,1,native-born italian,Judaism,lower secondary,master's degree,"hiking, birdwatching, rock climbing","economics, art","physics, biology",41,moderate,2,low,89,high,93,high,35,moderate,Qwen3 4B (Uncensored),human,27,31,49,31,10,18,4.722222222222222,0.5555555555555556,0.875,-0.3194444444444444,False,False
9e64da086f,25,transgender,heterosexual,Kansas City,employed part-time,master's degree,single,0,native-born american,Atheist,upper secondary,PhD,"baking, travel, knitting","computer science, biology","literature, art",17,low,99,high,50,moderate,25,low,18,low,Qwen3 4B (Uncensored),human,31,34,34,33,10,18,4.666666666666667,0.5555555555555556,0.8500000000000001,-0.2944444444444445,False,False
996d65b630,40,man,heterosexual,Lecce,employed part-time,upper secondary,in a relationship,2,native-born Italian,Hinduism,vocational diploma,primary school,"cooking, football (calcio), cycling, board games, birdwatching","philosophy, history","chemistry, maths",18,low,91,high,88,high,96,high,0,low,Qwen3 4B (Uncensored),human,16,38,24,32,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,True
9836fb4322,28,man,heterosexual,Lecce,employed part-time,vocational diploma,married,0,native-born italian,Agnostic,PhD,PhD,"board games, yoga, birdwatching, volunteering, reading novels","biology, physics","history, economics",22,low,47,moderate,34,moderate,79,high,82,high,Qwen3 4B (Uncensored),human,30,28,55,29,12,18,4.722222222222222,0.6666666666666666,0.875,-0.2083333333333333,False,False
b9ec642e67,21,woman,bisexual,Milan,full-time student,vocational diploma,single,0,native-born Italian,Islam,no formal education,lower secondary,"cinema, cooking, painting","biology, philosophy","chemistry, computer science",85,high,36,moderate,0,low,38,moderate,19,low,Qwen3 4B (Uncensored),human,22,28,29,30,11,18,4.888888888888889,0.6111111111111112,0.9500000000000002,-0.338888888888889,False,False
ee934aff4b,27,agender,heterosexual,Rome,unemployed,lower secondary,in a relationship,1,native-born italian,Islam,PhD,no formal education,"cycling, painting, board games, baking, travel","literature, biology","chemistry, maths",15,low,38,moderate,36,moderate,45,moderate,14,low,Qwen3 4B (Uncensored),human,27,24,61,30,10,18,4.722222222222222,0.5555555555555556,0.875,-0.3194444444444444,False,True
fe645637a4,30,transgender,heterosexual,Lecce,unemployed,PhD,married,1,native-born italian,Islam,primary school,bachelor's degree,"classical music, painting, board games, volunteering","biology, chemistry","economics, literature",4,low,80,high,72,high,82,high,62,moderate,Qwen3 4B (Uncensored),human,27,37,53,33,10,18,4.888888888888889,0.5555555555555556,0.9500000000000002,-0.3944444444444446,False,False
081fd3669b,19,man,bisexual,Milan,unemployed,bachelor's degree,in a relationship,0,native-born italian,Christianity,bachelor's degree,master's degree,"classical music, cycling","literature, physics","history, philosophy",34,moderate,91,high,27,low,48,moderate,8,low,Qwen3 4B (Uncensored),human,30,34,44,27,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,False
25e52139b0,19,woman,heterosexual,Philadelphia,employed part-time,upper secondary,single,0,native-born American,Judaism,bachelor's degree,PhD,"cooking, travel, board games, photography, cycling","art, chemistry","history, biology",11,low,78,high,32,low,6,low,99,high,Qwen3 4B (Uncensored),human,31,25,85,16,11,18,4.888888888888889,0.6111111111111112,0.9500000000000002,-0.338888888888889,False,False
77f27b3727,27,transgender,heterosexual,Philadelphia,employed full-time,vocational diploma,single,0,native-born American,Atheist,vocational diploma,no formal education,"birdwatching, travel, rock climbing, classical music, baking","art, physics","philosophy, computer science",38,moderate,59,moderate,39,moderate,86,high,34,moderate,Qwen3 4B (Uncensored),human,24,30,49,31,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,False,False
f93992fe7a,30,woman,heterosexual,Rome,employed full-time,vocational diploma,married,2,immigrant,Christianity,bachelor's degree,upper secondary,"reading novels, board games, running, painting","chemistry, maths","biology, philosophy",56,moderate,18,low,73,high,59,moderate,66,moderate,Qwen3 4B (Uncensored),human,30,37,50,32,11,18,4.833333333333333,0.6111111111111112,0.9249999999999998,-0.3138888888888886,True,False
c8a9de2eed,20,man,heterosexual,Chicago,employed part-time,vocational diploma,single,0,native-born American,Christianity,no formal education,vocational diploma,"football (calcio), photography, painting","chemistry, literature","physics, economics",43,moderate,91,high,98,high,21,low,8,low,Qwen3 4B (Uncensored),human,23,31,26,32,10,18,4.722222222222222,0.5555555555555556,0.875,-0.3194444444444444,False,False
566f2dc7a2,19,man,heterosexual,Rome,employed part-time,upper secondary,single,0,immigrant,Christianity,PhD,vocational diploma,"rock climbing, gardening, football (calcio), volunteering","history, philosophy","computer science, maths",92,high,92,high,15,low,74,high,81,high,Qwen3 4B (Uncensored),human,24,22,24,33,10,18,4.888888888888889,0.5555555555555556,0.9500000000000002,-0.3944444444444446,False,True
5c42ebeb4e,30,genderqueer,asexual,Rome,employed full-time,vocational diploma,divorced,0,native-born italian,Atheist,master's degree,vocational diploma,"painting, travel, photography, volunteering, birdwatching","philosophy, art","chemistry, literature",0,low,52,moderate,53,moderate,30,low,40,moderate,Qwen3 4B (Uncensored),human,27,24,52,24,10,18,4.888888888888889,0.5555555555555556,0.9500000000000002,-0.3944444444444446,False,False
64b6035e58,18,man,heterosexual,Naples,full-time student,upper secondary,in a relationship,0,immigrant,Christianity,upper secondary,lower secondary,"cooking, classical music, hiking","philosophy, chemistry","art, history",86,high,70,high,30,low,20,low,45,moderate,Qwen3 4B (Uncensored),human,24,31,47,31,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,False,False
1750d67425,25,woman,homosexual,Philadelphia,employed full-time,vocational diploma,divorced,0,native-born american,Christianity,no formal education,bachelor's degree,"football (calcio), reading novels, baking","physics, biology","economics, literature",45,moderate,18,low,62,moderate,35,moderate,37,moderate,Qwen3 4B (Uncensored),human,30,30,50,29,9,18,4.833333333333333,0.5,0.9249999999999998,-0.4249999999999998,False,False
27a7207ea2,29,woman,asexual,Chicago,employed full-time,upper secondary,divorced,0,immigrant,Islam,PhD,bachelor's degree,"baking, football (calcio), cinema, videogames","physics, maths","computer science, history",85,high,18,low,75,high,33,moderate,54,moderate,Qwen3 4B (Uncensored),human,30,33,54,29,10,18,4.722222222222222,0.5555555555555556,0.875,-0.3194444444444444,True,False
d04339fd51,26,non-binary,asexual,New York,self-employed,bachelor's degree,married,0,native-born american,Islam,no formal education,primary school,"cycling, travel, knitting","computer science, literature","maths, history",24,low,6,low,11,low,52,moderate,88,high,Qwen3 4B (Uncensored),human,30,24,88,21,10,18,4.722222222222222,0.5555555555555556,0.875,-0.3194444444444444,False,True
aea840e56e,23,man,heterosexual,Milan,unemployed,vocational diploma,single,1,native-born Italian,Islam,bachelor's degree,primary school,"knitting, travel, board games, painting, hiking","chemistry, computer science","literature, art",67,high,15,low,39,moderate,95,high,47,moderate,Qwen3 4B (Uncensored),human,26,30,45,32,12,18,4.777777777777778,0.6666666666666666,0.8999999999999999,-0.2333333333333332,False,False
cd67928018,23,agender,homosexual,Lecce,full-time student,bachelor's degree,in a relationship,0,native-born Italian,Atheist,no formal education,no formal education,"running, yoga, classical music, cinema, reading novels","art, history","chemistry, maths",62,moderate,67,high,67,high,39,moderate,79,high,Qwen3 4B (Uncensored),human,31,31,48,29,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,False,True
3d0effe822,19,transgender,heterosexual,Chicago,employed part-time,upper secondary,in a relationship,0,immigrant,Atheist,no formal education,upper secondary,"cooking, birdwatching, board games","physics, economics","chemistry, maths",29,low,3,low,5,low,42,moderate,68,high,Qwen3 4B (Uncensored),human,30,24,88,21,9,18,4.777777777777778,0.5,0.8999999999999999,-0.3999999999999999,False,True
bb2a4004d3,29,man,heterosexual,Washington DC,employed full-time,master's degree,married,1,native-born american,Islam,upper secondary,upper secondary,"volunteering, gardening","biology, art","philosophy, computer science",11,low,49,moderate,8,low,46,moderate,0,low,Qwen3 4B (Uncensored),human,27,33,50,30,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,False
fc6a18480e,23,man,asexual,Chicago,full-time student,bachelor's degree,in a relationship,1,native-born American,Hinduism,PhD,lower secondary,"volunteering, cinema, board games, gardening, running","maths, literature","physics, philosophy",33,moderate,87,high,11,low,32,low,47,moderate,Qwen3 4B (Uncensored),human,22,29,39,33,11,18,4.888888888888889,0.6111111111111112,0.9500000000000002,-0.338888888888889,True,False
f97c061a3f,35,woman,heterosexual,Bari,employed part-time,upper secondary,single,2,native-born Italian,Christianity,no formal education,vocational diploma,"volunteering, cooking, football (calcio), classical music","biology, history","physics, literature",47,moderate,40,moderate,48,moderate,74,high,27,low,Qwen3 4B (Uncensored),human,25,29,43,32,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,False,False
44dc0cdcfd,40,transgender,asexual,Los Angeles,self-employed,bachelor's degree,widowed,2,immigrant,Islam,primary school,primary school,"running, cooking, birdwatching","philosophy, literature","history, biology",59,moderate,92,high,32,low,66,moderate,51,moderate,Qwen3 4B (Uncensored),human,27,30,52,26,10,18,4.722222222222222,0.5555555555555556,0.875,-0.3194444444444444,False,False
2afc586dda,30,man,heterosexual,Bari,full-time student,master's degree,single,2,native-born Italian,Islam,vocational diploma,vocational diploma,"reading novels, cycling, gardening, painting, photography","maths, history","economics, art",99,high,73,high,9,low,74,high,85,high,Qwen3 4B (Uncensored),human,32,43,43,34,11,18,4.777777777777778,0.6111111111111112,0.8999999999999999,-0.2888888888888887,True,False
52b83f413c,18,man,bisexual,Lecce,employed part-time,upper secondary,in a relationship,0,native-born Italian,Christianity,bachelor's degree,lower secondary,"reading novels, videogames, knitting, baking","computer science, literature","maths, philosophy",11,low,62,moderate,84,high,93,high,84,high,Qwen3 4B (Uncensored),human,24,31,49,30,9,18,4.944444444444445,0.5,0.975,-0.4750000000000001,False,True
6131de0a7a,20,non-binary,heterosexual,Bari,employed part-time,upper secondary,married,1,native-born italian,Atheist,primary school,primary school,"running, travel, painting","literature, computer science","philosophy, maths",30,low,10,low,84,high,94,high,83,high,Qwen3 4B (Uncensored),human,27,33,55,30,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,False,True
34648aea0d,29,transgender,heterosexual,New York,unemployed,bachelor's degree,in a relationship,1,native-born american,Islam,upper secondary,primary school,"hiking, classical music, board games, cycling","maths, biology","art, economics",35,moderate,53,moderate,54,moderate,62,moderate,88,high,Qwen3 4B (Uncensored),human,30,38,55,30,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,True,False
bc24910640,23,man,homosexual,New York,unemployed,master's degree,married,2,native-born American,Judaism,upper secondary,primary school,"volunteering, running, rock climbing","economics, history","art, computer science",31,low,24,low,81,high,66,moderate,12,low,Qwen3 4B (Uncensored),human,22,31,24,32,11,18,4.833333333333333,0.6111111111111112,0.9249999999999998,-0.3138888888888886,False,False
c12e2307ca,28,man,bisexual,Milan,employed part-time,bachelor's degree,single,0,native-born Italian,Atheist,PhD,bachelor's degree,"reading novels, rock climbing, videogames, cinema","biology, computer science","chemistry, economics",21,low,86,high,42,moderate,55,moderate,40,moderate,Qwen3 4B (Uncensored),human,24,31,47,30,11,18,4.777777777777778,0.6111111111111112,0.8999999999999999,-0.2888888888888887,False,False
74ab7e341b,35,woman,asexual,Bari,self-employed,vocational diploma,married,0,native-born italian,Christianity,lower secondary,vocational diploma,"photography, painting, baking, football (calcio), birdwatching","physics, economics","chemistry, history",68,high,25,low,78,high,75,high,7,low,Qwen3 4B (Uncensored),human,30,34,52,33,10,18,4.888888888888889,0.5555555555555556,0.9500000000000002,-0.3944444444444446,False,False
97e52fff7b,50,genderqueer,heterosexual,Philadelphia,employed part-time,upper secondary,in a relationship,0,native-born american,Atheist,primary school,primary school,"travel, baking","history, computer science","economics, literature",46,moderate,30,low,79,high,52,moderate,59,moderate,Qwen3 4B (Uncensored),human,30,34,50,30,10,18,4.722222222222222,0.5555555555555556,0.875,-0.3194444444444444,False,False
c44bed4414,21,woman,heterosexual,Los Angeles,full-time student,bachelor's degree,in a relationship,0,native-born American,Islam,primary school,bachelor's degree,"reading novels, baking, running, football (calcio)","history, computer science","maths, art",97,high,95,high,57,moderate,34,moderate,72,high,Qwen3 4B (Uncensored),human,24,38,45,33,12,18,4.888888888888889,0.6666666666666666,0.9500000000000002,-0.2833333333333335,False,True
9da77e3c39,70,man,heterosexual,Washington DC,self-employed,bachelor's degree,married,2,native-born american,Hinduism,upper secondary,lower secondary,"cooking, birdwatching, cycling","economics, literature","chemistry, maths",93,high,20,low,12,low,27,low,90,high,Qwen3 4B (Uncensored),human,30,24,39,30,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,False,True
69bd9fbedc,18,man,homosexual,Milan,employed part-time,vocational diploma,in a relationship,1,immigrant,Hinduism,vocational diploma,master's degree,"running, baking, reading novels, cycling","history, chemistry","biology, art",22,low,83,high,13,low,28,low,52,moderate,Qwen3 4B (Uncensored),human,30,33,52,29,10,18,4.722222222222222,0.5555555555555556,0.875,-0.3194444444444444,False,False
e16d44bab4,40,transgender,heterosexual,Lecce,unemployed,no formal education,married,1,native-born italian,Islam,primary school,no formal education,"cycling, photography, board games, videogames, cinema","economics, maths","chemistry, history",83,high,63,moderate,38,moderate,24,low,97,high,Qwen3 4B (Uncensored),human,30,33,86,26,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,True,False
cd68dfcc6a,35,man,heterosexual,Milan,self-employed,master's degree,divorced,0,native-born italian,Christianity,no formal education,primary school,"classical music, cinema, cooking","computer science, biology","art, chemistry",17,low,79,high,47,moderate,26,low,14,low,Qwen3 4B (Uncensored),human,31,34,50,26,10,18,4.722222222222222,0.5555555555555556,0.875,-0.3194444444444444,False,False
418f2f6020,70,transgender,homosexual,Chicago,self-employed,primary school,married,0,native-born american,Christianity,PhD,master's degree,"baking, cooking","economics, physics","computer science, philosophy",100,high,20,low,29,low,1,low,79,high,Qwen3 4B (Uncensored),human,30,24,58,32,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,False
6ec5632480,23,woman,heterosexual,Kansas City,employed part-time,upper secondary,single,0,native-born American,Agnostic,primary school,vocational diploma,"rock climbing, hiking, travel, birdwatching, football (calcio)","computer science, art","economics, maths",67,high,97,high,17,low,47,moderate,43,moderate,Qwen3 4B (Uncensored),human,23,31,30,32,12,18,4.888888888888889,0.6666666666666666,0.9500000000000002,-0.2833333333333335,False,True
9a05dc91b5,23,man,heterosexual,Naples,employed full-time,vocational diploma,single,1,native-born Italian,Christianity,lower secondary,bachelor's degree,"knitting, baking","economics, physics","philosophy, history",29,low,32,low,68,high,41,moderate,63,moderate,Qwen3 4B (Uncensored),human,24,30,54,30,10,18,4.888888888888889,0.5555555555555556,0.9500000000000002,-0.3944444444444446,False,False
da8f865323,23,non-binary,heterosexual,Rome,self-employed,upper secondary,married,0,native-born italian,Islam,vocational diploma,master's degree,"birdwatching, board games, cooking, painting","computer science, biology","literature, chemistry",52,moderate,91,high,23,low,87,high,94,high,Qwen3 4B (Uncensored),human,30,34,36,30,10,18,4.888888888888889,0.5555555555555556,0.9500000000000002,-0.3944444444444446,False,False
4594cc9e6e,22,transgender,heterosexual,Naples,unemployed,master's degree,in a relationship,0,native-born italian,Judaism,primary school,primary school,"cinema, volunteering","computer science, philosophy","physics, art",48,moderate,59,moderate,2,low,23,low,91,high,Qwen3 4B (Uncensored),human,32,27,87,23,9,18,4.833333333333333,0.5,0.9249999999999998,-0.4249999999999998,False,False
378751d3ba,30,woman,heterosexual,Washington DC,employed full-time,vocational diploma,single,2,native-born American,Islam,vocational diploma,vocational diploma,"classical music, volunteering","maths, philosophy","physics, literature",99,high,47,moderate,92,high,19,low,6,low,Qwen3 4B (Uncensored),human,22,42,46,34,12,18,4.833333333333333,0.6666666666666666,0.9249999999999998,-0.2583333333333332,True,False
30bfaf5270,35,transgender,heterosexual,Lecce,unemployed,vocational diploma,in a relationship,0,native-born italian,Islam,vocational diploma,upper secondary,"gardening, football (calcio), photography","computer science, chemistry","biology, history",1,low,98,high,19,low,19,low,35,moderate,Qwen3 4B (Uncensored),human,27,27,72,21,10,18,4.888888888888889,0.5555555555555556,0.9500000000000002,-0.3944444444444446,False,False
71975607d5,50,woman,heterosexual,Washington DC,employed part-time,PhD,divorced,0,native-born american,Christianity,primary school,master's degree,"board games, classical music, gardening, baking","history, literature","maths, philosophy",44,moderate,11,low,79,high,48,moderate,61,moderate,Qwen3 4B (Uncensored),human,30,30,55,30,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,True
100358f25a,50,agender,heterosexual,Lecce,employed part-time,primary school,single,0,native-born italian,Islam,master's degree,upper secondary,"painting, cooking","maths, physics","biology, computer science",62,moderate,37,moderate,31,low,92,high,14,low,Qwen3 4B (Uncensored),human,30,26,52,29,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,True,False
ee3ef91771,24,woman,bisexual,Bari,employed full-time,bachelor's degree,single,0,native-born Italian,Christianity,vocational diploma,lower secondary,"board games, reading novels, volunteering, painting, running","economics, literature","physics, philosophy",78,high,80,high,33,moderate,63,moderate,18,low,Qwen3 4B (Uncensored),human,23,31,24,34,11,18,4.888888888888889,0.6111111111111112,0.9500000000000002,-0.338888888888889,False,False
72c38c8daa,24,man,heterosexual,Lecce,unemployed,upper secondary,in a relationship,1,native-born Italian,Islam,bachelor's degree,master's degree,"hiking, football (calcio), yoga, classical music, board games","biology, literature","chemistry, history",47,moderate,49,moderate,12,low,52,moderate,10,low,Qwen3 4B (Uncensored),human,22,30,47,28,11,18,4.944444444444445,0.6111111111111112,0.975,-0.3638888888888889,False,False
2a5f6eabba,40,woman,heterosexual,Washington DC,self-employed,master's degree,divorced,0,immigrant,Hinduism,lower secondary,master's degree,"football (calcio), running","art, philosophy","biology, history",28,low,80,high,56,moderate,43,moderate,60,moderate,Qwen3 4B (Uncensored),human,30,33,52,26,10,18,4.666666666666667,0.5555555555555556,0.8500000000000001,-0.2944444444444445,False,False
3811b71514,30,woman,heterosexual,Naples,employed part-time,master's degree,single,1,native-born italian,Christianity,bachelor's degree,primary school,"board games, yoga, painting, knitting, hiking","philosophy, economics","chemistry, biology",85,high,76,high,32,low,75,high,31,low,Qwen3 4B (Uncensored),human,30,34,41,30,10,18,4.722222222222222,0.5555555555555556,0.875,-0.3194444444444444,False,False
586a7c052e,30,woman,homosexual,Philadelphia,employed full-time,upper secondary,single,0,native-born American,Atheist,master's degree,lower secondary,"painting, gardening, board games, photography, hiking","literature, biology","physics, chemistry",49,moderate,78,high,42,moderate,18,low,47,moderate,Qwen3 4B (Uncensored),human,27,26,49,31,11,18,4.833333333333333,0.6111111111111112,0.9249999999999998,-0.3138888888888886,False,False
b138d27bf1,24,woman,heterosexual,Bologna,employed part-time,vocational diploma,in a relationship,2,native-born Italian,Islam,primary school,bachelor's degree,"gardening, running, board games, cooking","biology, computer science","history, chemistry",62,moderate,12,low,60,moderate,52,moderate,6,low,Qwen3 4B (Uncensored),human,22,30,49,30,11,18,4.833333333333333,0.6111111111111112,0.9249999999999998,-0.3138888888888886,False,False
aa3bf0c2fa,30,woman,heterosexual,Bologna,employed full-time,upper secondary,married,0,immigrant,Judaism,upper secondary,no formal education,"football (calcio), cycling","literature, economics","maths, history",42,moderate,29,low,100,high,70,high,85,high,Qwen3 4B (Uncensored),human,32,25,45,33,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,True
fe577d0c1e,40,man,heterosexual,Lecce,unemployed,master's degree,widowed,0,native-born italian,Christianity,PhD,vocational diploma,"baking, knitting","chemistry, physics","history, biology",35,moderate,32,low,26,low,43,moderate,91,high,Qwen3 4B (Uncensored),human,33,27,73,29,8,18,4.666666666666667,0.4444444444444444,0.8500000000000001,-0.4055555555555556,False,False
9286487eb4,60,man,heterosexual,New York,unemployed,bachelor's degree,widowed,0,native-born american,Judaism,lower secondary,upper secondary,"cooking, reading novels, rock climbing, baking","economics, philosophy","maths, history",11,low,87,high,56,moderate,2,low,12,low,Qwen3 4B (Uncensored),human,30,33,52,30,10,18,4.944444444444445,0.5555555555555556,0.975,-0.4194444444444445,False,True
c2030cee54,20,non-binary,homosexual,Bari,employed part-time,lower secondary,in a relationship,0,native-born italian,Islam,bachelor's degree,PhD,"classical music, painting, football (calcio), cinema, photography","economics, history","computer science, art",18,low,89,high,44,moderate,43,moderate,67,high,Qwen3 4B (Uncensored),human,30,30,67,25,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,False
e0a1d10755,29,man,heterosexual,Rome,employed part-time,lower secondary,single,0,immigrant,Christianity,bachelor's degree,vocational diploma,"cycling, football (calcio)","computer science, art","biology, economics",61,moderate,38,moderate,94,high,17,low,86,high,Qwen3 4B (Uncensored),human,30,28,64,29,10,18,4.666666666666667,0.5555555555555556,0.8500000000000001,-0.2944444444444445,False,False
cd90a34ef7,28,transgender,homosexual,Lecce,employed part-time,vocational diploma,married,1,native-born italian,Agnostic,no formal education,PhD,"painting, classical music","biology, literature","art, physics",17,low,40,moderate,5,low,37,moderate,83,high,Qwen3 4B (Uncensored),human,29,24,85,16,11,18,4.833333333333333,0.6111111111111112,0.9249999999999998,-0.3138888888888886,False,False
ea32d602dd,22,agender,homosexual,Los Angeles,employed part-time,bachelor's degree,single,0,native-born American,Christianity,primary school,upper secondary,"classical music, knitting","art, physics","biology, economics",26,low,60,moderate,1,low,85,high,25,low,Qwen3 4B (Uncensored),human,22,24,31,30,11,18,4.777777777777778,0.6111111111111112,0.8999999999999999,-0.2888888888888887,False,False
35c75e96fa,27,man,asexual,Philadelphia,employed part-time,upper secondary,married,0,native-born American,Agnostic,bachelor's degree,lower secondary,"photography, cooking","history, maths","philosophy, computer science",7,low,66,moderate,96,high,87,high,93,high,Qwen3 4B (Uncensored),human,23,29,46,33,10,18,4.888888888888889,0.5555555555555556,0.9500000000000002,-0.3944444444444446,True,False
94a06230f1,35,transgender,homosexual,Bologna,self-employed,vocational diploma,married,1,native-born Italian,Atheist,master's degree,upper secondary,"videogames, cinema, baking, running","biology, philosophy","physics, literature",97,high,84,high,74,high,90,high,54,moderate,Qwen3 4B (Uncensored),human,16,40,52,34,12,18,4.833333333333333,0.6666666666666666,0.9249999999999998,-0.2583333333333332,False,False
3e221ec18a,20,woman,heterosexual,Milan,full-time student,vocational diploma,single,0,native-born Italian,Christianity,primary school,no formal education,"knitting, birdwatching, board games, yoga","computer science, art","history, chemistry",45,moderate,66,moderate,5,low,30,low,14,low,Qwen3 4B (Uncensored),human,23,26,49,28,11,18,4.888888888888889,0.6111111111111112,0.9500000000000002,-0.338888888888889,False,False
e3c1949e96,35,transgender,heterosexual,Bologna,unemployed,bachelor's degree,widowed,0,native-born italian,Atheist,vocational diploma,upper secondary,"knitting, baking, running","biology, art","physics, history",78,high,57,moderate,83,high,66,moderate,4,low,Qwen3 4B (Uncensored),human,30,34,54,33,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,False
f3e27afb37,26,genderqueer,heterosexual,New York,employed part-time,lower secondary,in a relationship,2,immigrant,Christianity,PhD,vocational diploma,"board games, running, cycling, knitting","philosophy, literature","maths, biology",84,high,86,high,22,low,20,low,30,low,Qwen3 4B (Uncensored),human,30,30,55,26,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,True
a02d726a61,40,man,heterosexual,Bologna,self-employed,upper secondary,married,2,native-born Italian,Atheist,lower secondary,no formal education,"cycling, photography, reading novels, painting, rock climbing","biology, literature","chemistry, computer science",30,low,69,high,39,moderate,43,moderate,94,high,Qwen3 4B (Uncensored),human,30,26,50,23,12,18,4.666666666666667,0.6666666666666666,0.8500000000000001,-0.1833333333333334,False,False
6d73e490ae,21,man,heterosexual,New York,employed part-time,lower secondary,in a relationship,0,immigrant,Atheist,lower secondary,vocational diploma,"board games, gardening","philosophy, physics","computer science, art",47,moderate,42,moderate,13,low,61,moderate,6,low,Qwen3 4B (Uncensored),human,30,33,40,29,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,False,False
8418d9ce15,28,genderqueer,asexual,Naples,unemployed,lower secondary,single,0,native-born Italian,Islam,bachelor's degree,primary school,"football (calcio), running","physics, history","chemistry, computer science",74,high,37,moderate,6,low,22,low,88,high,Qwen3 4B (Uncensored),human,31,28,84,13,11,18,4.888888888888889,0.6111111111111112,0.9500000000000002,-0.338888888888889,False,False
b8c56f94b3,40,agender,asexual,Naples,unemployed,lower secondary,divorced,0,native-born italian,Christianity,upper secondary,lower secondary,"cinema, gardening, yoga, cycling","history, literature","economics, physics",96,high,43,moderate,40,moderate,76,high,37,moderate,Qwen3 4B (Uncensored),human,30,30,46,31,10,18,4.722222222222222,0.5555555555555556,0.875,-0.3194444444444444,False,False
f91901ebd2,29,genderqueer,heterosexual,New York,employed full-time,master's degree,in a relationship,0,immigrant,Buddhism,PhD,upper secondary,"volunteering, classical music, football (calcio), gardening, cooking","economics, philosophy","maths, art",77,high,7,low,54,moderate,28,low,84,high,Qwen3 4B (Uncensored),human,30,31,49,28,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,True
00724c84ae,40,woman,heterosexual,Lecce,self-employed,no formal education,single,0,native-born italian,Christianity,no formal education,master's degree,"classical music, football (calcio), yoga","maths, philosophy","biology, computer science",66,moderate,79,high,27,low,55,moderate,16,low,Qwen3 4B (Uncensored),human,30,30,53,28,10,18,4.722222222222222,0.5555555555555556,0.875,-0.3194444444444444,True,False
