run_id,model_name,mode,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level,amas_score,mseaq_score,anxiety_score,anxiety_level,gender_level
8e26ba1902,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,24,woman,bisexual,Bari,employed part-time,bachelor's degree,single,0,native-born Italian,Christianity,bachelor's degree,PhD,"painting, photography, football (calcio)","history, physics","biology, computer science",90,high,64,moderate,98,high,85,high,11,low,23.0,79.0,102.0,low_anxiety,female
e5c4b15363,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,24,man,heterosexual,Kansas City,employed full-time,vocational diploma,in a relationship,0,native-born American,Islam,vocational diploma,lower secondary,"knitting, yoga","economics, physics","computer science, art",97,high,79,high,85,high,12,low,34,moderate,23.0,83.0,106.0,low_anxiety,male
6cd6999610,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,35,transgender,heterosexual,Rome,self-employed,bachelor's degree,in a relationship,0,native-born italian,Islam,no formal education,vocational diploma,"reading novels, knitting, birdwatching, painting","economics, chemistry","literature, biology",43,moderate,25,low,83,high,37,moderate,29,low,23.0,86.0,109.0,low_anxiety,other
68eaeb9b24,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,20,man,heterosexual,Rome,full-time student,vocational diploma,single,0,native-born Italian,Christianity,bachelor's degree,bachelor's degree,"travel, running, knitting","computer science, history","physics, maths",100,high,47,moderate,86,high,66,moderate,56,moderate,23.0,84.0,107.0,low_anxiety,male
9fb54b4b3f,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,24,man,heterosexual,Lecce,employed full-time,bachelor's degree,single,0,native-born Italian,Hinduism,master's degree,no formal education,"yoga, hiking, classical music","physics, economics","philosophy, art",4,low,37,moderate,57,moderate,62,moderate,75,high,23.0,85.0,108.0,low_anxiety,male
b7da7ffb77,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,transgender,heterosexual,Milan,employed part-time,primary school,in a relationship,0,native-born italian,Hinduism,bachelor's degree,master's degree,"classical music, birdwatching, baking","physics, computer science","economics, philosophy",69,high,92,high,32,low,55,moderate,8,low,23.0,73.0,96.0,low_anxiety,other
2197eb71d7,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,28,man,bisexual,Bologna,employed full-time,upper secondary,divorced,2,native-born Italian,Christianity,lower secondary,vocational diploma,"cinema, volunteering, knitting, board games","literature, maths","chemistry, art",50,moderate,85,high,93,high,37,moderate,26,low,23.0,80.0,103.0,low_anxiety,male
9f0cf4cef0,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,man,asexual,Washington DC,part-time student,master's degree,single,0,native-born American,Islam,no formal education,lower secondary,"volunteering, cooking","computer science, philosophy","literature, history",43,moderate,29,low,70,high,23,low,19,low,23.0,86.0,109.0,low_anxiety,male
d1a829874b,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,25,transgender,heterosexual,Kansas City,employed full-time,bachelor's degree,single,0,native-born american,Hinduism,PhD,master's degree,"rock climbing, cooking, yoga, birdwatching","chemistry, art","biology, literature",80,high,66,moderate,42,moderate,89,high,67,high,23.0,84.0,107.0,low_anxiety,other
3529138c9e,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,20,man,heterosexual,Washington DC,unemployed,upper secondary,in a relationship,0,immigrant,Atheist,upper secondary,vocational diploma,"running, hiking, cooking","economics, maths","philosophy, chemistry",26,low,51,moderate,74,high,98,high,57,moderate,23.0,78.0,101.0,low_anxiety,male
da61c36ef0,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,18,man,homosexual,Philadelphia,employed part-time,upper secondary,single,0,native-born American,Islam,no formal education,upper secondary,"reading novels, yoga, hiking, rock climbing","biology, maths","economics, chemistry",4,low,32,low,96,high,34,moderate,59,moderate,26.0,74.0,100.0,low_anxiety,male
9eef8e22ed,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,22,woman,heterosexual,Philadelphia,employed part-time,upper secondary,single,2,native-born american,Buddhism,no formal education,primary school,"baking, birdwatching","computer science, history","physics, philosophy",33,moderate,18,low,68,high,1,low,20,low,24.0,82.0,106.0,low_anxiety,female
f2c717d058,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,20,man,asexual,Philadelphia,full-time student,vocational diploma,single,0,native-born American,Atheist,bachelor's degree,bachelor's degree,"reading novels, rock climbing, board games, yoga, running","chemistry, literature","philosophy, maths",38,moderate,47,moderate,16,low,61,moderate,62,moderate,28.0,80.0,108.0,low_anxiety,male
e2d6f114f7,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,19,man,heterosexual,Rome,employed part-time,upper secondary,single,1,immigrant,Christianity,no formal education,no formal education,"travel, cycling, football (calcio), running","history, physics","economics, art",82,high,99,high,11,low,17,low,52,moderate,23.0,85.0,108.0,low_anxiety,male
947a3a48d5,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,60,genderqueer,heterosexual,Naples,employed part-time,lower secondary,in a relationship,1,native-born italian,Agnostic,vocational diploma,master's degree,"board games, painting","art, computer science","economics, biology",0,low,70,high,86,high,9,low,23,low,23.0,85.0,108.0,low_anxiety,other
597866c43c,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,25,woman,heterosexual,New York,employed full-time,bachelor's degree,married,1,native-born American,Agnostic,lower secondary,no formal education,"yoga, football (calcio), photography, birdwatching","chemistry, maths","biology, philosophy",55,moderate,30,low,35,moderate,84,high,7,low,24.0,45.0,69.0,low_anxiety,female
b9c82ccf71,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,woman,homosexual,Washington DC,employed full-time,upper secondary,in a relationship,1,immigrant,Islam,upper secondary,no formal education,"knitting, hiking","philosophy, maths","chemistry, biology",52,moderate,6,low,100,high,89,high,89,high,28.0,46.0,74.0,low_anxiety,female
cc987d5c83,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,50,transgender,heterosexual,Los Angeles,employed part-time,master's degree,divorced,1,native-born american,Christianity,no formal education,PhD,"videogames, running, volunteering, painting, yoga","philosophy, computer science","history, art",45,moderate,92,high,65,moderate,50,moderate,66,moderate,24.0,76.0,100.0,low_anxiety,other
081d5da288,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,70,transgender,heterosexual,Milan,employed part-time,bachelor's degree,married,0,native-born italian,Islam,upper secondary,primary school,"reading novels, classical music, baking, cinema, gardening","philosophy, history","biology, economics",51,moderate,51,moderate,91,high,48,moderate,76,high,24.0,84.0,108.0,low_anxiety,other
35ced11115,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,19,man,heterosexual,Lecce,part-time student,bachelor's degree,single,0,immigrant,Christianity,upper secondary,master's degree,"classical music, knitting, rock climbing, cinema, birdwatching","literature, chemistry","biology, philosophy",55,moderate,87,high,79,high,44,moderate,45,moderate,25.0,79.0,104.0,low_anxiety,male
607f275a49,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,70,woman,heterosexual,Lecce,retired,upper secondary,divorced,1,immigrant,Islam,master's degree,upper secondary,"classical music, hiking, cycling","literature, maths","history, economics",75,high,9,low,73,high,94,high,79,high,19.0,83.0,102.0,low_anxiety,female
832d46721d,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,21,man,heterosexual,Washington DC,full-time student,upper secondary,single,1,native-born American,Christianity,upper secondary,vocational diploma,"reading novels, board games, classical music, running","physics, chemistry","biology, art",22,low,49,moderate,76,high,95,high,12,low,23.0,46.0,69.0,low_anxiety,male
879d2b7108,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,40,woman,heterosexual,Bari,self-employed,lower secondary,married,1,native-born italian,Christianity,primary school,master's degree,"hiking, baking, football (calcio), cinema","chemistry, philosophy","literature, physics",72,high,13,low,27,low,70,high,27,low,23.0,85.0,108.0,low_anxiety,female
5208b58619,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,woman,homosexual,Los Angeles,self-employed,upper secondary,married,2,native-born American,Hinduism,bachelor's degree,master's degree,"birdwatching, cycling, running","philosophy, maths","history, literature",59,moderate,12,low,79,high,56,moderate,51,moderate,23.0,54.0,77.0,low_anxiety,female
b5b80f585b,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,18,man,asexual,Washington DC,full-time student,upper secondary,single,0,native-born American,Islam,upper secondary,master's degree,"painting, baking, classical music, board games","history, literature","art, computer science",40,moderate,21,low,66,moderate,61,moderate,68,high,23.0,83.0,106.0,low_anxiety,male
6ae1f877ed,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,19,woman,heterosexual,Kansas City,employed part-time,upper secondary,single,0,native-born American,Christianity,bachelor's degree,master's degree,"cycling, hiking","biology, maths","physics, chemistry",70,high,14,low,75,high,91,high,72,high,31.0,71.0,102.0,low_anxiety,female
dfdad8aa7e,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,60,woman,bisexual,Washington DC,employed full-time,lower secondary,married,1,native-born American,Christianity,no formal education,bachelor's degree,"knitting, cinema","maths, chemistry","literature, economics",60,moderate,85,high,1,low,38,moderate,58,moderate,26.0,52.0,78.0,low_anxiety,female
0176c827c5,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,28,woman,bisexual,Philadelphia,self-employed,vocational diploma,single,1,native-born American,Judaism,bachelor's degree,upper secondary,"travel, volunteering","philosophy, computer science","art, history",24,low,41,moderate,60,moderate,21,low,15,low,19.0,84.0,103.0,low_anxiety,female
984942a79a,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,man,heterosexual,Naples,unemployed,master's degree,in a relationship,2,native-born Italian,Christianity,lower secondary,master's degree,"yoga, running, knitting","computer science, economics","chemistry, biology",60,moderate,97,high,84,high,59,moderate,30,low,23.0,77.0,100.0,low_anxiety,male
4a75208d45,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,40,woman,bisexual,Bologna,employed full-time,no formal education,divorced,1,native-born italian,Agnostic,lower secondary,vocational diploma,"football (calcio), baking, hiking, cooking","philosophy, maths","chemistry, computer science",1,low,55,moderate,85,high,40,moderate,38,moderate,23.0,85.0,108.0,low_anxiety,female
34483d5804,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,35,man,heterosexual,Washington DC,employed part-time,upper secondary,in a relationship,2,native-born American,Islam,bachelor's degree,upper secondary,"travel, board games, yoga, painting, reading novels","maths, physics","economics, philosophy",61,moderate,67,high,88,high,78,high,29,low,24.0,46.0,70.0,low_anxiety,male
f13e030661,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,21,man,asexual,Rome,full-time student,upper secondary,single,0,immigrant,Judaism,no formal education,bachelor's degree,"painting, gardening, volunteering","economics, physics","biology, chemistry",36,moderate,36,moderate,50,moderate,85,high,40,moderate,25.0,84.0,109.0,low_anxiety,male
4990cc83b5,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,man,homosexual,New York,self-employed,primary school,single,2,native-born American,Atheist,primary school,no formal education,"cinema, birdwatching, yoga","computer science, maths","biology, art",17,low,93,high,81,high,82,high,9,low,24.0,42.0,66.0,low_anxiety,male
0ae2162d56,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,25,man,heterosexual,Bologna,employed full-time,bachelor's degree,single,0,native-born Italian,Christianity,PhD,vocational diploma,"photography, running, knitting, classical music","history, economics","literature, maths",81,high,7,low,13,low,37,moderate,46,moderate,23.0,83.0,106.0,low_anxiety,male
89eae6d412,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,man,asexual,Kansas City,unemployed,bachelor's degree,divorced,2,native-born american,Hinduism,vocational diploma,lower secondary,"rock climbing, gardening, cooking, cycling","philosophy, economics","art, biology",1,low,65,moderate,49,moderate,58,moderate,43,moderate,23.0,85.0,108.0,low_anxiety,male
387da6813f,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,40,woman,heterosexual,Los Angeles,self-employed,upper secondary,married,1,native-born American,Judaism,upper secondary,PhD,"gardening, yoga, reading novels, cinema, videogames","philosophy, literature","chemistry, art",75,high,94,high,78,high,46,moderate,6,low,23.0,83.0,106.0,low_anxiety,female
bbc31ff068,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,50,transgender,asexual,New York,employed part-time,lower secondary,widowed,0,native-born american,Islam,lower secondary,bachelor's degree,"reading novels, cinema, hiking, football (calcio)","maths, art","economics, chemistry",15,low,82,high,61,moderate,55,moderate,14,low,23.0,84.0,107.0,low_anxiety,other
d7818441cf,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,23,genderqueer,bisexual,Rome,employed part-time,master's degree,in a relationship,0,native-born italian,Hinduism,vocational diploma,lower secondary,"cooking, birdwatching, cycling","art, philosophy","computer science, maths",55,moderate,55,moderate,41,moderate,86,high,35,moderate,23.0,84.0,107.0,low_anxiety,other
6a51abe47f,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,20,man,heterosexual,Washington DC,full-time student,upper secondary,in a relationship,0,immigrant,Islam,master's degree,bachelor's degree,"travel, photography","physics, art","chemistry, maths",54,moderate,33,moderate,44,moderate,56,moderate,5,low,26.0,81.0,107.0,low_anxiety,male
cbb25d338d,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,50,woman,heterosexual,Washington DC,employed part-time,bachelor's degree,single,0,immigrant,Hinduism,upper secondary,PhD,"photography, videogames, hiking","physics, chemistry","literature, philosophy",72,high,5,low,54,moderate,64,moderate,46,moderate,24.0,85.0,109.0,low_anxiety,female
920aa63ca7,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,27,man,heterosexual,Bologna,employed full-time,vocational diploma,in a relationship,0,immigrant,Atheist,primary school,primary school,"yoga, board games","chemistry, art","biology, literature",14,low,19,low,58,moderate,18,low,54,moderate,23.0,75.0,98.0,low_anxiety,male
ae8f567160,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,man,heterosexual,Rome,unemployed,vocational diploma,in a relationship,2,native-born Italian,Atheist,PhD,master's degree,"cinema, videogames","maths, economics","history, chemistry",21,low,83,high,15,low,44,moderate,93,high,24.0,85.0,109.0,low_anxiety,male
b77b0e5f90,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,27,woman,heterosexual,Rome,unemployed,upper secondary,single,2,immigrant,Atheist,PhD,master's degree,"classical music, reading novels, painting, knitting","maths, physics","history, art",78,high,30,low,54,moderate,29,low,64,moderate,23.0,74.0,97.0,low_anxiety,female
5e0fb08953,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,70,man,heterosexual,Chicago,retired,primary school,divorced,2,immigrant,Judaism,bachelor's degree,vocational diploma,"knitting, running","chemistry, economics","computer science, history",61,moderate,6,low,61,moderate,50,moderate,46,moderate,24.0,84.0,108.0,low_anxiety,male
db44962360,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,27,man,heterosexual,Bari,employed part-time,vocational diploma,single,0,native-born Italian,Judaism,no formal education,vocational diploma,"videogames, board games, painting, hiking, cooking","physics, biology","history, computer science",72,high,27,low,11,low,75,high,33,moderate,23.0,84.0,107.0,low_anxiety,male
d508ed1508,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,27,transgender,heterosexual,Chicago,unemployed,upper secondary,single,0,native-born american,Christianity,primary school,no formal education,"classical music, knitting","history, biology","chemistry, philosophy",35,moderate,13,low,53,moderate,98,high,52,moderate,23.0,82.0,105.0,low_anxiety,other
95c46cba5c,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,28,man,heterosexual,Philadelphia,unemployed,vocational diploma,single,0,immigrant,Hinduism,primary school,lower secondary,"painting, cycling","maths, literature","chemistry, physics",49,moderate,65,moderate,63,moderate,68,high,20,low,25.0,52.0,77.0,low_anxiety,male
34cd220ecf,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,60,man,heterosexual,Philadelphia,employed full-time,PhD,widowed,2,native-born American,Christianity,no formal education,upper secondary,"baking, classical music","chemistry, computer science","physics, economics",70,high,95,high,69,high,60,moderate,28,low,22.0,86.0,108.0,low_anxiety,male
143485ff85,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,24,man,bisexual,Philadelphia,unemployed,bachelor's degree,single,0,native-born American,Christianity,PhD,no formal education,"baking, football (calcio), knitting, volunteering, photography","computer science, philosophy","literature, maths",81,high,85,high,35,moderate,72,high,5,low,19.0,85.0,104.0,low_anxiety,male
67a1b61e95,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,24,transgender,heterosexual,Los Angeles,self-employed,master's degree,single,0,native-born american,Islam,primary school,lower secondary,"cinema, gardening, knitting, yoga","computer science, maths","biology, literature",78,high,18,low,69,high,0,low,2,low,23.0,41.0,64.0,low_anxiety,other
c5eb6b09d8,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,22,man,heterosexual,Los Angeles,employed full-time,bachelor's degree,single,0,native-born American,Hinduism,lower secondary,vocational diploma,"travel, volunteering","philosophy, computer science","literature, chemistry",26,low,24,low,73,high,32,low,38,moderate,23.0,80.0,103.0,low_anxiety,male
180b99d84f,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,35,man,bisexual,Lecce,employed full-time,bachelor's degree,single,0,native-born Italian,Judaism,lower secondary,master's degree,"classical music, board games","physics, computer science","philosophy, chemistry",78,high,76,high,96,high,46,moderate,12,low,19.0,51.0,70.0,low_anxiety,male
3fb0690184,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,20,woman,heterosexual,Rome,full-time student,bachelor's degree,single,0,native-born Italian,Buddhism,PhD,lower secondary,"cycling, hiking, cooking, football (calcio)","maths, biology","philosophy, literature",40,moderate,35,moderate,59,moderate,94,high,83,high,23.0,46.0,69.0,low_anxiety,female
adf465a934,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,23,man,heterosexual,Milan,employed part-time,upper secondary,single,1,native-born Italian,Atheist,bachelor's degree,no formal education,"rock climbing, videogames, photography","biology, economics","history, physics",34,moderate,15,low,3,low,51,moderate,40,moderate,23.0,86.0,109.0,low_anxiety,male
e859c36a96,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,18,man,heterosexual,Kansas City,full-time student,vocational diploma,single,1,immigrant,Atheist,primary school,master's degree,"hiking, videogames, cinema","maths, history","philosophy, literature",42,moderate,41,moderate,26,low,6,low,68,high,25.0,77.0,102.0,low_anxiety,male
2fb53eb216,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,50,man,homosexual,Bari,employed full-time,vocational diploma,married,2,immigrant,Buddhism,no formal education,no formal education,"videogames, baking, classical music","biology, chemistry","computer science, art",33,moderate,60,moderate,3,low,89,high,66,moderate,25.0,83.0,108.0,low_anxiety,male
5636856881,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,35,woman,homosexual,New York,employed part-time,vocational diploma,married,2,native-born American,Islam,lower secondary,primary school,"gardening, travel","economics, maths","biology, chemistry",76,high,38,moderate,97,high,5,low,43,moderate,32.0,50.0,82.0,low_anxiety,female
2c387a0115,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,19,man,bisexual,Philadelphia,full-time student,upper secondary,single,0,native-born American,Christianity,master's degree,vocational diploma,"travel, videogames, board games","maths, history","literature, art",66,moderate,46,moderate,14,low,53,moderate,68,high,23.0,51.0,74.0,low_anxiety,male
42c769bb53,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,70,woman,asexual,Chicago,retired,vocational diploma,married,2,native-born American,Atheist,master's degree,master's degree,"cycling, photography, gardening, cinema","chemistry, philosophy","literature, maths",84,high,15,low,8,low,98,high,26,low,23.0,84.0,107.0,low_anxiety,female
51b3278761,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,22,transgender,heterosexual,Bologna,employed part-time,master's degree,in a relationship,0,native-born italian,Islam,no formal education,lower secondary,"knitting, football (calcio), hiking","computer science, art","chemistry, physics",31,low,63,moderate,51,moderate,97,high,55,moderate,23.0,86.0,109.0,low_anxiety,other
5988b2a4ff,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,40,man,heterosexual,Philadelphia,employed full-time,vocational diploma,in a relationship,0,immigrant,Agnostic,lower secondary,bachelor's degree,"cycling, yoga, cooking, rock climbing","physics, chemistry","philosophy, biology",98,high,35,moderate,90,high,2,low,25,low,20.0,86.0,106.0,low_anxiety,male
38bdec2d20,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,19,man,homosexual,Philadelphia,full-time student,upper secondary,in a relationship,0,native-born American,Judaism,vocational diploma,vocational diploma,"knitting, volunteering, cooking, running, gardening","economics, art","history, biology",4,low,22,low,1,low,14,low,9,low,28.0,80.0,108.0,low_anxiety,male
e83051c737,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,non-binary,heterosexual,Kansas City,employed part-time,primary school,single,0,native-born american,Hinduism,lower secondary,lower secondary,"gardening, cinema, cycling, football (calcio)","maths, physics","computer science, history",56,moderate,6,low,40,moderate,79,high,2,low,23.0,49.0,72.0,low_anxiety,other
f488017564,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,20,man,bisexual,Los Angeles,full-time student,upper secondary,single,0,immigrant,Buddhism,primary school,no formal education,"birdwatching, volunteering, cooking, hiking, travel","maths, biology","art, economics",22,low,13,low,92,high,38,moderate,0,low,27.0,62.0,89.0,low_anxiety,male
e9129e0c47,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,woman,heterosexual,Milan,employed part-time,lower secondary,single,2,native-born Italian,Christianity,no formal education,lower secondary,"yoga, board games, cooking","maths, literature","biology, philosophy",81,high,75,high,77,high,12,low,16,low,22.0,54.0,76.0,low_anxiety,female
565af4add1,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,20,woman,heterosexual,Bari,full-time student,bachelor's degree,in a relationship,0,native-born Italian,Agnostic,bachelor's degree,primary school,"travel, cycling","art, maths","physics, biology",81,high,4,low,71,high,74,high,31,low,19.0,46.0,65.0,low_anxiety,female
f908c26971,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,40,non-binary,asexual,Chicago,self-employed,bachelor's degree,married,0,native-born american,Hinduism,master's degree,PhD,"reading novels, knitting","philosophy, maths","literature, chemistry",34,moderate,24,low,96,high,56,moderate,31,low,23.0,42.0,65.0,low_anxiety,other
f757ef2bd8,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,18,man,heterosexual,Rome,full-time student,upper secondary,single,0,immigrant,Judaism,upper secondary,PhD,"travel, volunteering","maths, literature","physics, art",32,low,15,low,64,moderate,91,high,67,high,26.0,49.0,75.0,low_anxiety,male
60ab1df2b8,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,70,man,heterosexual,New York,employed part-time,master's degree,single,1,native-born american,Christianity,vocational diploma,master's degree,"gardening, painting, classical music","maths, chemistry","art, literature",89,high,33,moderate,82,high,1,low,58,moderate,23.0,42.0,65.0,low_anxiety,male
8c1f8c03a0,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,27,woman,asexual,Washington DC,employed full-time,lower secondary,married,2,native-born American,Hinduism,master's degree,lower secondary,"reading novels, birdwatching, classical music","chemistry, physics","philosophy, maths",54,moderate,60,moderate,30,low,73,high,43,moderate,26.0,81.0,107.0,low_anxiety,female
1582d6caf5,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,18,man,heterosexual,Kansas City,full-time student,upper secondary,single,0,native-born American,Agnostic,vocational diploma,lower secondary,"reading novels, travel","art, philosophy","history, computer science",15,low,65,moderate,96,high,94,high,3,low,23.0,86.0,109.0,low_anxiety,male
0d63243706,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,21,man,heterosexual,Los Angeles,full-time student,upper secondary,single,0,native-born American,Christianity,upper secondary,lower secondary,"classical music, painting, hiking, cinema, running","chemistry, philosophy","literature, art",59,moderate,59,moderate,3,low,75,high,16,low,24.0,84.0,108.0,low_anxiety,male
ac67888f26,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,29,man,heterosexual,Bologna,employed full-time,upper secondary,single,0,native-born Italian,Hinduism,PhD,vocational diploma,"photography, classical music","maths, history","art, computer science",29,low,49,moderate,21,low,20,low,21,low,25.0,81.0,106.0,low_anxiety,male
a68ce5fe49,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,22,man,heterosexual,Lecce,employed part-time,vocational diploma,in a relationship,0,native-born Italian,Atheist,no formal education,primary school,"knitting, volunteering","maths, philosophy","art, literature",37,moderate,71,high,2,low,51,moderate,11,low,26.0,53.0,79.0,low_anxiety,male
518b76e544,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,70,woman,heterosexual,New York,retired,master's degree,in a relationship,1,immigrant,Atheist,PhD,bachelor's degree,"travel, reading novels, cycling","biology, physics","literature, computer science",33,moderate,57,moderate,94,high,13,low,79,high,23.0,86.0,109.0,low_anxiety,female
770681ad59,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,24,man,heterosexual,Kansas City,employed full-time,bachelor's degree,single,0,native-born American,Islam,bachelor's degree,upper secondary,"yoga, knitting, travel, board games","literature, biology","art, physics",27,low,12,low,0,low,72,high,95,high,23.0,85.0,108.0,low_anxiety,male
0fb71e79ba,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,23,woman,heterosexual,Bari,employed part-time,upper secondary,single,1,native-born Italian,Islam,bachelor's degree,vocational diploma,"knitting, baking, cooking, birdwatching","physics, maths","biology, chemistry",17,low,1,low,92,high,17,low,83,high,24.0,53.0,77.0,low_anxiety,female
1790e7def4,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,24,man,heterosexual,Naples,full-time student,master's degree,in a relationship,1,immigrant,Buddhism,bachelor's degree,no formal education,"football (calcio), running","history, computer science","physics, philosophy",58,moderate,95,high,6,low,69,high,32,low,24.0,85.0,109.0,low_anxiety,male
ae6db401d8,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,24,woman,heterosexual,Naples,employed full-time,vocational diploma,in a relationship,1,native-born Italian,Agnostic,upper secondary,vocational diploma,"cycling, videogames, knitting, travel","chemistry, art","computer science, physics",80,high,5,low,14,low,88,high,89,high,24.0,84.0,108.0,low_anxiety,female
3464f9509d,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,26,transgender,homosexual,Milan,employed part-time,upper secondary,divorced,0,native-born italian,Atheist,lower secondary,lower secondary,"cooking, volunteering, painting, hiking","chemistry, maths","biology, computer science",25,low,14,low,93,high,83,high,32,low,24.0,85.0,109.0,low_anxiety,other
fa0e235217,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,19,man,heterosexual,Philadelphia,full-time student,upper secondary,single,0,native-born American,Hinduism,primary school,primary school,"cinema, hiking, reading novels","maths, history","philosophy, economics",2,low,40,moderate,23,low,36,moderate,0,low,24.0,47.0,71.0,low_anxiety,male
90c9b8e06f,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,60,man,heterosexual,Chicago,self-employed,PhD,married,1,native-born american,Islam,vocational diploma,master's degree,"volunteering, birdwatching, photography","computer science, biology","art, economics",5,low,34,moderate,1,low,11,low,25,low,23.0,85.0,108.0,low_anxiety,male
6f631345a1,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,70,man,heterosexual,Philadelphia,employed part-time,PhD,married,2,native-born American,Agnostic,primary school,lower secondary,"yoga, cycling","history, computer science","literature, biology",82,high,65,moderate,36,moderate,32,low,45,moderate,23.0,83.0,106.0,low_anxiety,male
