run_id,model_name,mode,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level,amas_score,mseaq_score,anxiety_score,anxiety_level,gender_level
0480ac054b,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,40,man,homosexual,Philadelphia,unemployed,bachelor's degree,divorced,1,immigrant,Christianity,vocational diploma,upper secondary,"yoga, birdwatching, videogames","economics, physics","maths, literature",28,low,4,low,7,low,86,high,50,moderate,30.0,52.0,82.0,high_anxiety,male
de187afa4a,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,29,agender,homosexual,Philadelphia,self-employed,master's degree,divorced,1,native-born american,Atheist,upper secondary,PhD,"photography, rock climbing, hiking, gardening","literature, biology","chemistry, art",10,low,41,moderate,49,moderate,94,high,89,high,30.0,52.0,82.0,high_anxiety,other
349c3c32c1,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,35,man,bisexual,Naples,self-employed,PhD,in a relationship,0,native-born italian,Atheist,lower secondary,upper secondary,"running, cooking, videogames, board games","art, history","computer science, literature",23,low,82,high,98,high,100,high,96,high,30.0,54.0,84.0,high_anxiety,male
c9f7681f2e,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,30,woman,asexual,Rome,employed part-time,primary school,in a relationship,0,native-born italian,Judaism,vocational diploma,lower secondary,"videogames, rock climbing, football (calcio), running, cooking","physics, philosophy","chemistry, literature",22,low,37,moderate,45,moderate,14,low,87,high,30.0,69.0,99.0,high_anxiety,female
ce80cdacec,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,22,woman,asexual,Naples,full-time student,bachelor's degree,single,0,native-born Italian,Christianity,bachelor's degree,no formal education,"cinema, cooking, knitting, board games","physics, literature","history, philosophy",44,moderate,50,moderate,96,high,79,high,46,moderate,24.0,50.0,74.0,high_anxiety,female
2735721d60,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,24,woman,bisexual,Chicago,self-employed,lower secondary,single,0,immigrant,Hinduism,vocational diploma,no formal education,"cycling, volunteering, cooking, photography, football (calcio)","art, history","economics, chemistry",27,low,97,high,68,high,71,high,100,high,30.0,52.0,82.0,high_anxiety,female
91ad0d9948,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,70,transgender,homosexual,Bari,unemployed,PhD,married,0,immigrant,Buddhism,vocational diploma,lower secondary,"cycling, gardening, board games, birdwatching","physics, maths","history, art",58,moderate,16,low,27,low,83,high,13,low,30.0,52.0,82.0,high_anxiety,other
9581a18607,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,18,man,homosexual,Lecce,full-time student,upper secondary,single,0,native-born Italian,Buddhism,PhD,primary school,"videogames, travel, running","literature, biology","maths, physics",80,high,22,low,69,high,35,moderate,95,high,30.0,59.0,89.0,high_anxiety,male
4eecc179d3,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,18,man,heterosexual,Washington DC,unemployed,upper secondary,single,0,native-born American,Agnostic,bachelor's degree,primary school,"football (calcio), photography, reading novels","economics, maths","biology, philosophy",31,low,84,high,18,low,19,low,99,high,24.0,81.0,105.0,high_anxiety,male
c215554a62,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,40,transgender,heterosexual,Milan,self-employed,lower secondary,married,2,immigrant,Christianity,primary school,master's degree,"football (calcio), photography, reading novels","physics, art","philosophy, chemistry",83,high,31,low,50,moderate,13,low,84,high,30.0,47.0,77.0,high_anxiety,other
e308d2a9cd,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,19,man,homosexual,Bari,full-time student,bachelor's degree,single,0,native-born Italian,Hinduism,no formal education,vocational diploma,"videogames, baking, painting, travel, running","maths, economics","computer science, art",38,moderate,64,moderate,85,high,30,low,59,moderate,25.0,49.0,74.0,high_anxiety,male
fe888d484e,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,40,woman,homosexual,Washington DC,employed full-time,vocational diploma,divorced,1,native-born American,Islam,bachelor's degree,lower secondary,"cinema, birdwatching, painting","chemistry, computer science","physics, philosophy",25,low,18,low,21,low,45,moderate,21,low,24.0,50.0,74.0,high_anxiety,female
8d8544e0d1,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,22,woman,heterosexual,Bologna,employed full-time,lower secondary,single,0,native-born Italian,Judaism,PhD,lower secondary,"knitting, birdwatching, gardening","biology, computer science","chemistry, economics",9,low,87,high,32,low,37,moderate,68,high,28.0,50.0,78.0,high_anxiety,female
b9890a906c,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,50,agender,homosexual,Chicago,self-employed,PhD,in a relationship,0,native-born american,Islam,master's degree,PhD,"hiking, cycling, travel, reading novels","computer science, physics","philosophy, maths",4,low,2,low,45,moderate,87,high,44,moderate,31.0,55.0,86.0,high_anxiety,other
4a39b71881,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,20,woman,heterosexual,New York,full-time student,upper secondary,single,0,immigrant,Christianity,PhD,bachelor's degree,"running, cooking, birdwatching, board games","history, economics","maths, philosophy",48,moderate,23,low,74,high,100,high,87,high,30.0,47.0,77.0,high_anxiety,female
2d04f425fd,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,24,transgender,heterosexual,Naples,employed full-time,lower secondary,in a relationship,0,native-born italian,Agnostic,no formal education,no formal education,"hiking, travel, volunteering","art, history","philosophy, physics",87,high,6,low,39,moderate,7,low,93,high,30.0,56.0,86.0,high_anxiety,other
548d35be18,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,22,woman,heterosexual,Milan,self-employed,bachelor's degree,single,0,native-born Italian,Islam,PhD,primary school,"birdwatching, classical music","maths, art","literature, philosophy",28,low,4,low,65,moderate,21,low,30,low,27.0,48.0,75.0,high_anxiety,female
f117297ba7,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,40,man,asexual,Kansas City,employed full-time,bachelor's degree,married,0,native-born American,Judaism,bachelor's degree,no formal education,"volunteering, travel, rock climbing, cycling, classical music","biology, history","philosophy, physics",49,moderate,56,moderate,4,low,53,moderate,100,high,30.0,74.0,104.0,high_anxiety,male
8ac71b1fba,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,23,woman,heterosexual,Los Angeles,self-employed,vocational diploma,married,0,native-born american,Christianity,vocational diploma,no formal education,"gardening, travel, running","art, biology","maths, history",15,low,71,high,19,low,18,low,87,high,30.0,88.0,118.0,high_anxiety,female
31d93561a4,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,23,man,heterosexual,Washington DC,full-time student,bachelor's degree,married,1,native-born American,Atheist,master's degree,no formal education,"volunteering, travel, yoga, football (calcio)","computer science, physics","biology, maths",9,low,52,moderate,66,moderate,72,high,86,high,30.0,50.0,80.0,high_anxiety,male
6c6c0e5460,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,35,woman,heterosexual,Lecce,employed full-time,no formal education,single,2,native-born Italian,Hinduism,upper secondary,primary school,"cycling, cinema, knitting","computer science, physics","chemistry, history",76,high,75,high,65,moderate,34,moderate,47,moderate,30.0,51.0,81.0,high_anxiety,female
995ceb9b42,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,21,genderqueer,heterosexual,Rome,full-time student,upper secondary,in a relationship,0,native-born Italian,Islam,primary school,upper secondary,"yoga, videogames","maths, chemistry","history, art",68,high,17,low,59,moderate,97,high,88,high,30.0,44.0,74.0,high_anxiety,other
8bec862d4c,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,50,woman,asexual,Los Angeles,employed full-time,PhD,widowed,0,native-born american,Islam,lower secondary,no formal education,"painting, cooking, cycling","chemistry, economics","computer science, philosophy",29,low,38,moderate,56,moderate,89,high,18,low,30.0,52.0,82.0,high_anxiety,female
f4f0085da1,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,24,woman,heterosexual,Naples,self-employed,bachelor's degree,in a relationship,0,native-born Italian,Hinduism,master's degree,bachelor's degree,"reading novels, videogames, board games, photography, travel","maths, biology","art, economics",70,high,25,low,0,low,15,low,84,high,30.0,46.0,76.0,high_anxiety,female
fc26ee2903,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,35,woman,homosexual,Washington DC,unemployed,primary school,single,0,native-born american,Judaism,no formal education,bachelor's degree,"volunteering, photography, yoga, hiking","chemistry, history","literature, art",35,moderate,9,low,21,low,54,moderate,76,high,30.0,89.0,119.0,high_anxiety,female
8e51d48a48,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,27,man,heterosexual,Milan,employed full-time,PhD,married,1,native-born Italian,Christianity,upper secondary,PhD,"board games, gardening, reading novels","literature, maths","art, economics",65,moderate,25,low,12,low,34,moderate,72,high,27.0,50.0,77.0,high_anxiety,male
4ae8579cba,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,26,man,heterosexual,Bari,full-time student,bachelor's degree,single,0,immigrant,Islam,PhD,lower secondary,"hiking, baking, rock climbing, cinema, travel","history, physics","literature, biology",30,low,53,moderate,37,moderate,72,high,88,high,30.0,48.0,78.0,high_anxiety,male
055a7d5b67,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,40,man,heterosexual,Milan,unemployed,bachelor's degree,widowed,0,immigrant,Islam,lower secondary,no formal education,"football (calcio), knitting, gardening, yoga","art, economics","chemistry, history",14,low,85,high,34,moderate,26,low,58,moderate,30.0,71.0,101.0,high_anxiety,male
19ed6b3118,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,40,transgender,heterosexual,Philadelphia,self-employed,vocational diploma,widowed,1,native-born american,Christianity,primary school,vocational diploma,"rock climbing, cooking, videogames, volunteering, gardening","art, physics","philosophy, computer science",5,low,80,high,84,high,15,low,58,moderate,30.0,59.0,89.0,high_anxiety,other
8fc26a4a65,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,28,transgender,heterosexual,Bologna,self-employed,PhD,divorced,0,native-born italian,Atheist,no formal education,PhD,"painting, gardening, cinema, running, photography","economics, art","chemistry, computer science",23,low,82,high,100,high,73,high,46,moderate,30.0,54.0,84.0,high_anxiety,other
445269cb55,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,40,woman,heterosexual,Philadelphia,employed full-time,upper secondary,widowed,1,native-born American,Christianity,bachelor's degree,lower secondary,"classical music, videogames, hiking, volunteering","art, history","physics, chemistry",64,moderate,12,low,99,high,27,low,85,high,30.0,52.0,82.0,high_anxiety,female
ba81c57c6c,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,60,man,heterosexual,Philadelphia,employed full-time,no formal education,in a relationship,1,native-born american,Christianity,vocational diploma,bachelor's degree,"travel, cinema","economics, computer science","art, biology",10,low,76,high,25,low,13,low,35,moderate,27.0,65.0,92.0,high_anxiety,male
5ec2014bd7,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,50,genderqueer,heterosexual,Naples,self-employed,no formal education,in a relationship,0,native-born italian,Buddhism,no formal education,master's degree,"cycling, birdwatching","literature, art","computer science, biology",19,low,65,moderate,16,low,60,moderate,57,moderate,31.0,83.0,114.0,high_anxiety,other
9d9244e838,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,24,man,heterosexual,Philadelphia,self-employed,bachelor's degree,in a relationship,0,native-born American,Christianity,primary school,master's degree,"painting, volunteering, photography","art, computer science","physics, chemistry",79,high,98,high,98,high,52,moderate,85,high,24.0,59.0,83.0,high_anxiety,male
9abc6de6f3,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,18,man,bisexual,New York,employed part-time,upper secondary,single,0,native-born American,Hinduism,master's degree,primary school,"hiking, knitting, cooking, videogames","history, art","chemistry, computer science",47,moderate,0,low,80,high,54,moderate,37,moderate,23.0,51.0,74.0,high_anxiety,male
217fcb9703,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,29,woman,homosexual,Rome,employed part-time,no formal education,married,1,native-born Italian,Islam,vocational diploma,PhD,"running, yoga, birdwatching, board games, football (calcio)","maths, physics","art, literature",37,moderate,17,low,86,high,41,moderate,72,high,24.0,52.0,76.0,high_anxiety,female
0c3a33b276,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,25,man,homosexual,Chicago,employed full-time,vocational diploma,in a relationship,0,native-born American,Agnostic,primary school,upper secondary,"cycling, yoga, volunteering, baking, classical music","chemistry, art","maths, history",73,high,66,moderate,34,moderate,55,moderate,49,moderate,30.0,49.0,79.0,high_anxiety,male
7a30b06881,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,20,transgender,homosexual,Naples,employed full-time,lower secondary,in a relationship,0,native-born italian,Agnostic,master's degree,vocational diploma,"running, cycling, football (calcio)","physics, art","biology, computer science",94,high,65,moderate,43,moderate,1,low,37,moderate,30.0,55.0,85.0,high_anxiety,other
e3c2b965e9,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,25,transgender,heterosexual,New York,employed full-time,bachelor's degree,single,1,immigrant,Christianity,primary school,no formal education,"reading novels, board games, cycling, travel","computer science, history","maths, philosophy",30,low,5,low,21,low,69,high,6,low,22.0,56.0,78.0,high_anxiety,other
7d0809dcfe,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,20,man,heterosexual,Kansas City,unemployed,bachelor's degree,in a relationship,0,immigrant,Buddhism,bachelor's degree,PhD,"hiking, birdwatching, painting","biology, computer science","history, art",61,moderate,28,low,40,moderate,100,high,75,high,30.0,55.0,85.0,high_anxiety,male
f2ba62cf94,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,21,transgender,heterosexual,Chicago,employed part-time,lower secondary,in a relationship,0,native-born American,Christianity,PhD,bachelor's degree,"classical music, baking","literature, maths","physics, biology",28,low,97,high,34,moderate,9,low,80,high,30.0,52.0,82.0,high_anxiety,other
894c93062c,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,20,man,heterosexual,Philadelphia,part-time student,vocational diploma,single,0,native-born American,Islam,master's degree,no formal education,"volunteering, cooking, photography, classical music","computer science, literature","economics, philosophy",67,high,6,low,73,high,9,low,87,high,30.0,51.0,81.0,high_anxiety,male
ebdab3de83,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,22,agender,heterosexual,Naples,employed part-time,upper secondary,married,2,native-born italian,Judaism,upper secondary,vocational diploma,"photography, volunteering, travel","maths, chemistry","computer science, literature",78,high,53,moderate,17,low,9,low,63,moderate,30.0,53.0,83.0,high_anxiety,other
a8b766b986,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,23,woman,heterosexual,Lecce,employed full-time,vocational diploma,married,0,native-born Italian,Christianity,lower secondary,vocational diploma,"cycling, football (calcio), knitting, rock climbing","history, physics","philosophy, art",50,moderate,48,moderate,68,high,24,low,74,high,30.0,49.0,79.0,high_anxiety,female
938e144e8c,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,18,man,asexual,Chicago,employed part-time,upper secondary,single,0,native-born American,Atheist,master's degree,bachelor's degree,"running, photography","history, physics","philosophy, economics",7,low,24,low,36,moderate,99,high,60,moderate,28.0,52.0,80.0,high_anxiety,male
30402ed84f,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,19,woman,heterosexual,Philadelphia,part-time student,upper secondary,single,0,native-born American,Islam,no formal education,lower secondary,"football (calcio), cooking, baking","history, chemistry","physics, economics",94,high,61,moderate,42,moderate,0,low,43,moderate,25.0,49.0,74.0,high_anxiety,female
38ab1690e2,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,25,woman,heterosexual,Washington DC,unemployed,vocational diploma,married,1,immigrant,Agnostic,master's degree,master's degree,"football (calcio), running, baking","biology, maths","philosophy, literature",35,moderate,77,high,46,moderate,18,low,28,low,30.0,52.0,82.0,high_anxiety,female
342e2f8d96,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,23,woman,heterosexual,Bari,part-time student,master's degree,single,1,native-born Italian,Christianity,lower secondary,bachelor's degree,"board games, football (calcio), cinema","literature, economics","philosophy, chemistry",80,high,63,moderate,77,high,93,high,33,moderate,26.0,56.0,82.0,high_anxiety,female
9649ff239b,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,50,transgender,heterosexual,Bari,unemployed,PhD,divorced,0,immigrant,Christianity,primary school,vocational diploma,"painting, gardening, birdwatching, rock climbing, travel","physics, biology","philosophy, art",30,low,55,moderate,49,moderate,29,low,91,high,28.0,61.0,89.0,high_anxiety,other
1ea7840931,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,29,agender,homosexual,Naples,self-employed,PhD,divorced,0,immigrant,Islam,upper secondary,primary school,"videogames, running, photography, reading novels","maths, history","literature, biology",5,low,88,high,69,high,34,moderate,5,low,27.0,59.0,86.0,high_anxiety,other
b9577451aa,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,24,non-binary,homosexual,New York,self-employed,master's degree,married,0,native-born american,Agnostic,master's degree,upper secondary,"volunteering, knitting, rock climbing, board games, cycling","biology, literature","physics, chemistry",36,moderate,41,moderate,29,low,92,high,68,high,31.0,52.0,83.0,high_anxiety,other
0448dc68da,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,40,transgender,bisexual,Kansas City,self-employed,lower secondary,in a relationship,0,native-born american,Hinduism,no formal education,master's degree,"cooking, painting","history, chemistry","maths, physics",25,low,99,high,83,high,74,high,56,moderate,30.0,52.0,82.0,high_anxiety,other
374a0364ba,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,18,man,homosexual,Kansas City,employed part-time,lower secondary,single,0,native-born American,Christianity,master's degree,PhD,"volunteering, gardening","philosophy, history","chemistry, maths",21,low,6,low,50,moderate,35,moderate,99,high,30.0,80.0,110.0,high_anxiety,male
9a068f32b8,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,27,woman,heterosexual,Bologna,employed full-time,no formal education,in a relationship,0,native-born italian,Islam,bachelor's degree,bachelor's degree,"knitting, travel","biology, literature","history, art",18,low,40,moderate,97,high,5,low,1,low,30.0,55.0,85.0,high_anxiety,female
0e10451f97,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,35,transgender,heterosexual,Bologna,employed part-time,master's degree,in a relationship,0,immigrant,Hinduism,primary school,PhD,"videogames, reading novels, classical music, travel, cooking","art, computer science","literature, biology",45,moderate,33,moderate,73,high,52,moderate,99,high,30.0,56.0,86.0,high_anxiety,other
1dda200087,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,27,woman,heterosexual,Rome,full-time student,master's degree,married,2,immigrant,Agnostic,PhD,master's degree,"videogames, classical music, hiking","economics, philosophy","maths, physics",39,moderate,37,moderate,79,high,17,low,94,high,30.0,49.0,79.0,high_anxiety,female
b0cce3ffef,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,24,man,heterosexual,Milan,full-time student,bachelor's degree,in a relationship,0,immigrant,Christianity,no formal education,upper secondary,"videogames, classical music, cinema, knitting, running","literature, physics","biology, economics",65,moderate,96,high,94,high,74,high,74,high,24.0,50.0,74.0,high_anxiety,male
39c1a701f4,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,27,woman,heterosexual,Naples,unemployed,primary school,in a relationship,1,native-born Italian,Islam,upper secondary,vocational diploma,"reading novels, photography, knitting, board games, cycling","computer science, maths","philosophy, economics",74,high,34,moderate,29,low,26,low,65,moderate,30.0,48.0,78.0,high_anxiety,female
08f49f22f4,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,27,woman,homosexual,Los Angeles,employed part-time,upper secondary,married,1,native-born American,Atheist,no formal education,PhD,"painting, cooking, photography","philosophy, biology","art, physics",11,low,40,moderate,55,moderate,19,low,31,low,28.0,48.0,76.0,high_anxiety,female
6fa594b681,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,20,woman,heterosexual,Bologna,employed part-time,upper secondary,single,0,native-born Italian,Atheist,no formal education,master's degree,"photography, cooking, volunteering, cycling, painting","literature, history","chemistry, art",55,moderate,3,low,81,high,37,moderate,77,high,30.0,49.0,79.0,high_anxiety,female
60122c1ddc,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,29,man,homosexual,Kansas City,employed part-time,primary school,single,0,native-born american,Islam,PhD,vocational diploma,"cinema, gardening, travel","history, maths","philosophy, economics",84,high,29,low,47,moderate,7,low,12,low,30.0,57.0,87.0,high_anxiety,male
57d2bf53df,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,18,man,heterosexual,Washington DC,employed part-time,vocational diploma,in a relationship,0,native-born american,Christianity,upper secondary,primary school,"reading novels, yoga, baking","chemistry, economics","history, philosophy",92,high,24,low,82,high,91,high,94,high,30.0,52.0,82.0,high_anxiety,male
256ff54357,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,30,man,heterosexual,New York,employed full-time,bachelor's degree,in a relationship,2,native-born American,Christianity,primary school,bachelor's degree,"running, yoga","physics, computer science","economics, art",9,low,19,low,74,high,57,moderate,6,low,22.0,55.0,77.0,high_anxiety,male
213fbbe1be,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,23,agender,heterosexual,Bologna,employed full-time,bachelor's degree,single,0,native-born Italian,Christianity,lower secondary,vocational diploma,"board games, yoga, hiking","history, computer science","physics, philosophy",4,low,91,high,44,moderate,35,moderate,32,low,26.0,57.0,83.0,high_anxiety,other
3976b5659b,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,23,woman,heterosexual,Lecce,employed full-time,upper secondary,in a relationship,1,native-born Italian,Christianity,upper secondary,vocational diploma,"running, yoga","chemistry, computer science","philosophy, literature",19,low,29,low,49,moderate,45,moderate,82,high,30.0,77.0,107.0,high_anxiety,female
edf8e69d5d,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,21,man,heterosexual,Philadelphia,unemployed,vocational diploma,single,0,native-born American,Christianity,vocational diploma,upper secondary,"board games, hiking","chemistry, philosophy","physics, art",21,low,12,low,13,low,33,moderate,45,moderate,25.0,83.0,108.0,high_anxiety,male
7b0fa61514,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,50,transgender,heterosexual,Kansas City,self-employed,bachelor's degree,divorced,0,native-born american,Atheist,lower secondary,lower secondary,"running, cooking, birdwatching","economics, history","biology, chemistry",8,low,74,high,35,moderate,22,low,77,high,31.0,74.0,105.0,high_anxiety,other
fb91215be2,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,50,woman,homosexual,Chicago,unemployed,upper secondary,married,0,immigrant,Christianity,bachelor's degree,lower secondary,"painting, hiking, cinema, board games","literature, physics","biology, maths",86,high,69,high,67,high,85,high,96,high,32.0,46.0,78.0,high_anxiety,female
cc66b4e12d,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,21,man,bisexual,Milan,full-time student,upper secondary,single,0,native-born Italian,Christianity,PhD,no formal education,"rock climbing, gardening, running, knitting","economics, computer science","maths, history",44,moderate,87,high,32,low,20,low,32,low,30.0,47.0,77.0,high_anxiety,male
7a9f98b7e6,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,19,man,heterosexual,Washington DC,unemployed,vocational diploma,in a relationship,0,native-born american,Christianity,vocational diploma,upper secondary,"photography, running, knitting","chemistry, biology","philosophy, computer science",69,high,15,low,31,low,77,high,55,moderate,30.0,52.0,82.0,high_anxiety,male
3f25fa8ac0,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,24,man,heterosexual,Rome,employed full-time,upper secondary,single,2,native-born Italian,Christianity,master's degree,primary school,"photography, cooking, videogames, birdwatching, football (calcio)","literature, art","physics, economics",71,high,95,high,87,high,71,high,48,moderate,25.0,49.0,74.0,high_anxiety,male
3cb27a266c,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,22,man,homosexual,Kansas City,self-employed,master's degree,married,1,native-born american,Christianity,lower secondary,bachelor's degree,"volunteering, running","art, history","physics, computer science",30,low,56,moderate,47,moderate,42,moderate,36,moderate,30.0,62.0,92.0,high_anxiety,male
fe9b4e77c0,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,60,man,heterosexual,Chicago,unemployed,upper secondary,divorced,1,native-born American,Judaism,primary school,master's degree,"volunteering, board games","biology, art","computer science, chemistry",8,low,26,low,57,moderate,82,high,94,high,30.0,75.0,105.0,high_anxiety,male
c3443478cb,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,70,genderqueer,asexual,Bologna,unemployed,PhD,single,0,native-born italian,Hinduism,primary school,no formal education,"videogames, running, reading novels","economics, biology","art, maths",25,low,53,moderate,28,low,58,moderate,80,high,30.0,80.0,110.0,high_anxiety,other
bc024d7ad6,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,70,transgender,heterosexual,Lecce,employed part-time,vocational diploma,divorced,0,native-born italian,Hinduism,primary school,no formal education,"photography, running","economics, art","philosophy, history",25,low,47,moderate,23,low,14,low,8,low,30.0,80.0,110.0,high_anxiety,other
b91e8ba5d3,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,23,transgender,heterosexual,Chicago,employed part-time,lower secondary,single,0,native-born american,Christianity,primary school,master's degree,"cinema, gardening","history, philosophy","physics, computer science",37,moderate,34,moderate,53,moderate,96,high,76,high,26.0,64.0,90.0,high_anxiety,other
26a58954d4,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,21,man,heterosexual,Naples,full-time student,upper secondary,single,0,immigrant,Christianity,no formal education,upper secondary,"knitting, painting, travel","chemistry, physics","economics, maths",83,high,30,low,9,low,14,low,97,high,34.0,80.0,114.0,high_anxiety,male
9afdbf2868,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,23,woman,heterosexual,Los Angeles,employed full-time,bachelor's degree,married,1,native-born American,Agnostic,no formal education,no formal education,"gardening, painting","art, biology","literature, maths",69,high,100,high,52,moderate,49,moderate,89,high,30.0,46.0,76.0,high_anxiety,female
e44158b940,electroglyph/Qwen3-4B-Instruct-2507-uncensored-unslop-v2,human,50,man,asexual,Los Angeles,self-employed,vocational diploma,married,1,native-born American,Atheist,master's degree,lower secondary,"photography, volunteering, classical music, painting, board games","history, philosophy","computer science, biology",94,high,93,high,86,high,43,moderate,68,high,26.0,48.0,74.0,high_anxiety,male
fd23c25f85,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,28,genderqueer,heterosexual,Naples,employed full-time,PhD,single,0,native-born italian,Atheist,primary school,master's degree,"travel, knitting, classical music, painting, cinema","maths, literature","chemistry, art",34,moderate,48,moderate,76,high,64,moderate,64,moderate,30.0,52.0,82.0,high_anxiety,other
5680fa7c2f,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,40,transgender,heterosexual,Washington DC,self-employed,PhD,divorced,0,native-born american,Christianity,PhD,master's degree,"rock climbing, videogames","history, maths","physics, philosophy",28,low,70,high,4,low,60,moderate,97,high,30.0,59.0,89.0,high_anxiety,other
18ac041f15,qwen3-4b-instruct-2507-uncensored-unslop-v2,human,24,man,homosexual,Philadelphia,employed part-time,upper secondary,single,0,native-born american,Islam,lower secondary,lower secondary,"board games, baking, running, gardening, hiking","literature, art","computer science, philosophy",14,low,57,moderate,3,low,62,moderate,90,high,30.0,88.0,118.0,high_anxiety,male
